windowID,sourceRunID,processedFile,split,phaseSeed,Hs,Tp,faultName,severity,startRow,endRow,startTime_s,endTime_s
4875,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,5701,6000,1240,1299.8
4876,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,5851,6150,1270,1329.8
4877,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,6001,6300,1300,1359.8
4878,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,6151,6450,1330,1389.8
4879,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,6301,6600,1360,1419.8
4880,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,6451,6750,1390,1449.8
4881,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,6601,6900,1420,1479.8
4882,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,6751,7050,1450,1509.8
4883,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,6901,7200,1480,1539.8
4884,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,7051,7350,1510,1569.8
4885,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,7201,7500,1540,1599.8
4886,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,7351,7650,1570,1629.8
4887,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,7501,7800,1600,1659.8
4888,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,7651,7950,1630,1689.8
4889,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,7801,8100,1660,1719.8
4890,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,7951,8250,1690,1749.8
4891,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,8101,8400,1720,1779.8
4892,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,8251,8550,1750,1809.8
4893,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,8401,8700,1780,1839.8
4894,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,8551,8850,1810,1869.8
4895,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,8701,9000,1840,1899.8
4896,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,8851,9150,1870,1929.8
4897,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,9001,9300,1900,1959.8
4898,79,run00079_seed016_sev040_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.4,9151,9450,1930,1989.8
4899,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,1,300,100,159.8
4900,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,151,450,130,189.8
4901,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,301,600,160,219.8
4902,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,451,750,190,249.8
4903,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,601,900,220,279.8
4904,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,751,1050,250,309.8
4905,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,901,1200,280,339.8
4906,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,1051,1350,310,369.8
4907,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,1201,1500,340,399.8
4908,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,1351,1650,370,429.8
4909,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,1501,1800,400,459.8
4910,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,1651,1950,430,489.8
4911,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,1801,2100,460,519.8
4912,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,1951,2250,490,549.8
4913,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,2101,2400,520,579.8
4914,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,2251,2550,550,609.8
4915,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,2401,2700,580,639.8
4916,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,2551,2850,610,669.8
4917,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,2701,3000,640,699.8
4918,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,2851,3150,670,729.8
4919,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,3001,3300,700,759.8
4920,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,3151,3450,730,789.8
4921,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,3301,3600,760,819.8
4922,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,3451,3750,790,849.8
4923,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,3601,3900,820,879.8
4924,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,3751,4050,850,909.8
4925,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,3901,4200,880,939.8
4926,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,4051,4350,910,969.8
4927,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,4201,4500,940,999.8
4928,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,4351,4650,970,1029.8
4929,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,4501,4800,1000,1059.8
4930,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,4651,4950,1030,1089.8
4931,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,4801,5100,1060,1119.8
4932,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,4951,5250,1090,1149.8
4933,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,5101,5400,1120,1179.8
4934,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,5251,5550,1150,1209.8
4935,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,5401,5700,1180,1239.8
4936,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,5551,5850,1210,1269.8
4937,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,5701,6000,1240,1299.8
4938,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,5851,6150,1270,1329.8
4939,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,6001,6300,1300,1359.8
4940,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,6151,6450,1330,1389.8
4941,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,6301,6600,1360,1419.8
4942,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,6451,6750,1390,1449.8
4943,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,6601,6900,1420,1479.8
4944,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,6751,7050,1450,1509.8
4945,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,6901,7200,1480,1539.8
4946,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,7051,7350,1510,1569.8
4947,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,7201,7500,1540,1599.8
4948,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,7351,7650,1570,1629.8
4949,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,7501,7800,1600,1659.8
4950,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,7651,7950,1630,1689.8
4951,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,7801,8100,1660,1719.8
4952,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,7951,8250,1690,1749.8
4953,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,8101,8400,1720,1779.8
4954,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,8251,8550,1750,1809.8
4955,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,8401,8700,1780,1839.8
4956,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,8551,8850,1810,1869.8
4957,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,8701,9000,1840,1899.8
4958,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,8851,9150,1870,1929.8
4959,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,9001,9300,1900,1959.8
4960,80,run00080_seed016_sev020_Hs110_Tp850_5hz.csv,validation,16,1.1,8.5,pto_damping_loss,0.2,9151,9450,1930,1989.8
4961,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,1,300,100,159.8
4962,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,151,450,130,189.8
4963,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,301,600,160,219.8
4964,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,451,750,190,249.8
4965,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,601,900,220,279.8
4966,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,751,1050,250,309.8
4967,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,901,1200,280,339.8
4968,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,1051,1350,310,369.8
4969,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,1201,1500,340,399.8
4970,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,1351,1650,370,429.8
4971,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,1501,1800,400,459.8
4972,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,1651,1950,430,489.8
4973,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,1801,2100,460,519.8
4974,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,1951,2250,490,549.8
4975,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,2101,2400,520,579.8
4976,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,2251,2550,550,609.8
4977,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,2401,2700,580,639.8
4978,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,2551,2850,610,669.8
4979,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,2701,3000,640,699.8
4980,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,2851,3150,670,729.8
4981,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,3001,3300,700,759.8
4982,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,3151,3450,730,789.8
4983,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,3301,3600,760,819.8
4984,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,3451,3750,790,849.8
4985,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,3601,3900,820,879.8
4986,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,3751,4050,850,909.8
4987,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,3901,4200,880,939.8
4988,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,4051,4350,910,969.8
4989,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,4201,4500,940,999.8
4990,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,4351,4650,970,1029.8
4991,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,4501,4800,1000,1059.8
4992,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,4651,4950,1030,1089.8
4993,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,4801,5100,1060,1119.8
4994,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,4951,5250,1090,1149.8
4995,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,5101,5400,1120,1179.8
4996,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,5251,5550,1150,1209.8
4997,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,5401,5700,1180,1239.8
4998,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,5551,5850,1210,1269.8
4999,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,5701,6000,1240,1299.8
5000,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,5851,6150,1270,1329.8
5001,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,6001,6300,1300,1359.8
5002,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,6151,6450,1330,1389.8
5003,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,6301,6600,1360,1419.8
5004,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,6451,6750,1390,1449.8
5005,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,6601,6900,1420,1479.8
5006,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,6751,7050,1450,1509.8
5007,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,6901,7200,1480,1539.8
5008,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,7051,7350,1510,1569.8
5009,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,7201,7500,1540,1599.8
5010,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,7351,7650,1570,1629.8
5011,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,7501,7800,1600,1659.8
5012,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,7651,7950,1630,1689.8
5013,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,7801,8100,1660,1719.8
5014,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,7951,8250,1690,1749.8
5015,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,8101,8400,1720,1779.8
5016,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,8251,8550,1750,1809.8
5017,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,8401,8700,1780,1839.8
5018,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,8551,8850,1810,1869.8
5019,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,8701,9000,1840,1899.8
5020,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,8851,9150,1870,1929.8
5021,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,9001,9300,1900,1959.8
5022,81,run00081_seed017_sev100_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,healthy,1,9151,9450,1930,1989.8
5023,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,1,300,100,159.8
5024,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,151,450,130,189.8
5025,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,301,600,160,219.8
5026,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,451,750,190,249.8
5027,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,601,900,220,279.8
5028,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,751,1050,250,309.8
5029,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,901,1200,280,339.8
5030,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,1051,1350,310,369.8
5031,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,1201,1500,340,399.8
5032,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,1351,1650,370,429.8
5033,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,1501,1800,400,459.8
5034,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,1651,1950,430,489.8
5035,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,1801,2100,460,519.8
5036,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,1951,2250,490,549.8
5037,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,2101,2400,520,579.8
5038,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,2251,2550,550,609.8
5039,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,2401,2700,580,639.8
5040,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,2551,2850,610,669.8
5041,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,2701,3000,640,699.8
5042,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,2851,3150,670,729.8
5043,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,3001,3300,700,759.8
5044,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,3151,3450,730,789.8
5045,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,3301,3600,760,819.8
5046,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,3451,3750,790,849.8
5047,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,3601,3900,820,879.8
5048,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,3751,4050,850,909.8
5049,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,3901,4200,880,939.8
5050,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,4051,4350,910,969.8
5051,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,4201,4500,940,999.8
5052,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,4351,4650,970,1029.8
5053,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,4501,4800,1000,1059.8
5054,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,4651,4950,1030,1089.8
5055,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,4801,5100,1060,1119.8
5056,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,4951,5250,1090,1149.8
5057,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,5101,5400,1120,1179.8
5058,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,5251,5550,1150,1209.8
5059,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,5401,5700,1180,1239.8
5060,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,5551,5850,1210,1269.8
5061,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,5701,6000,1240,1299.8
5062,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,5851,6150,1270,1329.8
5063,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,6001,6300,1300,1359.8
5064,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,6151,6450,1330,1389.8
5065,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,6301,6600,1360,1419.8
5066,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,6451,6750,1390,1449.8
5067,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,6601,6900,1420,1479.8
5068,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,6751,7050,1450,1509.8
5069,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,6901,7200,1480,1539.8
5070,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,7051,7350,1510,1569.8
5071,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,7201,7500,1540,1599.8
5072,82,run00082_seed017_sev080_Hs110_Tp850_5hz.csv,test,17,1.1,8.5,pto_damping_loss,0.8,7351,7650,1570,1629.8
