windowID,sourceRunID,processedFile,split,phaseSeed,Hs,Tp,faultName,severity,startRow,endRow,startTime_s,endTime_s
510,17,run00017_seed004_sev080_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.8,8701,9300,1840,1959.8
511,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,1,600,100,219.8
512,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,301,900,160,279.8
513,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,601,1200,220,339.8
514,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,901,1500,280,399.8
515,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,1201,1800,340,459.8
516,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,1501,2100,400,519.8
517,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,1801,2400,460,579.8
518,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,2101,2700,520,639.8
519,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,2401,3000,580,699.8
520,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,2701,3300,640,759.8
521,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,3001,3600,700,819.8
522,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,3301,3900,760,879.8
523,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,3601,4200,820,939.8
524,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,3901,4500,880,999.8
525,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,4201,4800,940,1059.8
526,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,4501,5100,1000,1119.8
527,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,4801,5400,1060,1179.8
528,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,5101,5700,1120,1239.8
529,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,5401,6000,1180,1299.8
530,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,5701,6300,1240,1359.8
531,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,6001,6600,1300,1419.8
532,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,6301,6900,1360,1479.8
533,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,6601,7200,1420,1539.8
534,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,6901,7500,1480,1599.8
535,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,7201,7800,1540,1659.8
536,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,7501,8100,1600,1719.8
537,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,7801,8400,1660,1779.8
538,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,8101,8700,1720,1839.8
539,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,8401,9000,1780,1899.8
540,18,run00018_seed004_sev060_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.6,8701,9300,1840,1959.8
541,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,1,600,100,219.8
542,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,301,900,160,279.8
543,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,601,1200,220,339.8
544,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,901,1500,280,399.8
545,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,1201,1800,340,459.8
546,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,1501,2100,400,519.8
547,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,1801,2400,460,579.8
548,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,2101,2700,520,639.8
549,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,2401,3000,580,699.8
550,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,2701,3300,640,759.8
551,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,3001,3600,700,819.8
552,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,3301,3900,760,879.8
553,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,3601,4200,820,939.8
554,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,3901,4500,880,999.8
555,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,4201,4800,940,1059.8
556,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,4501,5100,1000,1119.8
557,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,4801,5400,1060,1179.8
558,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,5101,5700,1120,1239.8
559,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,5401,6000,1180,1299.8
560,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,5701,6300,1240,1359.8
561,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,6001,6600,1300,1419.8
562,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,6301,6900,1360,1479.8
563,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,6601,7200,1420,1539.8
564,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,6901,7500,1480,1599.8
565,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,7201,7800,1540,1659.8
566,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,7501,8100,1600,1719.8
567,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,7801,8400,1660,1779.8
568,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,8101,8700,1720,1839.8
569,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,8401,9000,1780,1899.8
570,19,run00019_seed004_sev040_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.4,8701,9300,1840,1959.8
571,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,1,600,100,219.8
572,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,301,900,160,279.8
573,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,601,1200,220,339.8
574,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,901,1500,280,399.8
575,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,1201,1800,340,459.8
576,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,1501,2100,400,519.8
577,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,1801,2400,460,579.8
578,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,2101,2700,520,639.8
579,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,2401,3000,580,699.8
580,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,2701,3300,640,759.8
581,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,3001,3600,700,819.8
582,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,3301,3900,760,879.8
583,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,3601,4200,820,939.8
584,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,3901,4500,880,999.8
585,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,4201,4800,940,1059.8
586,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,4501,5100,1000,1119.8
587,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,4801,5400,1060,1179.8
588,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,5101,5700,1120,1239.8
589,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,5401,6000,1180,1299.8
590,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,5701,6300,1240,1359.8
591,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,6001,6600,1300,1419.8
592,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,6301,6900,1360,1479.8
593,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,6601,7200,1420,1539.8
594,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,6901,7500,1480,1599.8
595,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,7201,7800,1540,1659.8
596,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,7501,8100,1600,1719.8
597,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,7801,8400,1660,1779.8
598,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,8101,8700,1720,1839.8
599,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,8401,9000,1780,1899.8
600,20,run00020_seed004_sev020_Hs110_Tp850_5hz.csv,train,4,1.1,8.5,pto_damping_loss,0.2,8701,9300,1840,1959.8
601,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,1,600,100,219.8
602,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,301,900,160,279.8
603,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,601,1200,220,339.8
604,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,901,1500,280,399.8
605,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,1201,1800,340,459.8
606,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,1501,2100,400,519.8
607,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,1801,2400,460,579.8
608,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,2101,2700,520,639.8
609,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,2401,3000,580,699.8
610,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,2701,3300,640,759.8
611,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,3001,3600,700,819.8
612,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,3301,3900,760,879.8
613,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,3601,4200,820,939.8
614,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,3901,4500,880,999.8
615,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,4201,4800,940,1059.8
616,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,4501,5100,1000,1119.8
617,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,4801,5400,1060,1179.8
618,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,5101,5700,1120,1239.8
619,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,5401,6000,1180,1299.8
620,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,5701,6300,1240,1359.8
621,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,6001,6600,1300,1419.8
622,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,6301,6900,1360,1479.8
623,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,6601,7200,1420,1539.8
624,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,6901,7500,1480,1599.8
625,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,7201,7800,1540,1659.8
626,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,7501,8100,1600,1719.8
627,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,7801,8400,1660,1779.8
628,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,8101,8700,1720,1839.8
629,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,8401,9000,1780,1899.8
630,21,run00021_seed005_sev100_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,healthy,1,8701,9300,1840,1959.8
631,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,1,600,100,219.8
632,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,301,900,160,279.8
633,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,601,1200,220,339.8
634,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,901,1500,280,399.8
635,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,1201,1800,340,459.8
636,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,1501,2100,400,519.8
637,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,1801,2400,460,579.8
638,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,2101,2700,520,639.8
639,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,2401,3000,580,699.8
640,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,2701,3300,640,759.8
641,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,3001,3600,700,819.8
642,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,3301,3900,760,879.8
643,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,3601,4200,820,939.8
644,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,3901,4500,880,999.8
645,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,4201,4800,940,1059.8
646,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,4501,5100,1000,1119.8
647,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,4801,5400,1060,1179.8
648,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,5101,5700,1120,1239.8
649,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,5401,6000,1180,1299.8
650,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,5701,6300,1240,1359.8
651,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,6001,6600,1300,1419.8
652,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,6301,6900,1360,1479.8
653,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,6601,7200,1420,1539.8
654,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,6901,7500,1480,1599.8
655,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,7201,7800,1540,1659.8
656,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,7501,8100,1600,1719.8
657,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,7801,8400,1660,1779.8
658,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,8101,8700,1720,1839.8
659,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,8401,9000,1780,1899.8
660,22,run00022_seed005_sev080_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.8,8701,9300,1840,1959.8
661,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,1,600,100,219.8
662,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,301,900,160,279.8
663,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,601,1200,220,339.8
664,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,901,1500,280,399.8
665,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,1201,1800,340,459.8
666,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,1501,2100,400,519.8
667,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,1801,2400,460,579.8
668,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,2101,2700,520,639.8
669,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,2401,3000,580,699.8
670,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,2701,3300,640,759.8
671,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,3001,3600,700,819.8
672,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,3301,3900,760,879.8
673,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,3601,4200,820,939.8
674,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,3901,4500,880,999.8
675,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,4201,4800,940,1059.8
676,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,4501,5100,1000,1119.8
677,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,4801,5400,1060,1179.8
678,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,5101,5700,1120,1239.8
679,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,5401,6000,1180,1299.8
680,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,5701,6300,1240,1359.8
681,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,6001,6600,1300,1419.8
682,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,6301,6900,1360,1479.8
683,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,6601,7200,1420,1539.8
684,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,6901,7500,1480,1599.8
685,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,7201,7800,1540,1659.8
686,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,7501,8100,1600,1719.8
687,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,7801,8400,1660,1779.8
688,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,8101,8700,1720,1839.8
689,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,8401,9000,1780,1899.8
690,23,run00023_seed005_sev060_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.6,8701,9300,1840,1959.8
691,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,1,600,100,219.8
692,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,301,900,160,279.8
693,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,601,1200,220,339.8
694,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,901,1500,280,399.8
695,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,1201,1800,340,459.8
696,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,1501,2100,400,519.8
697,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,1801,2400,460,579.8
698,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,2101,2700,520,639.8
699,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,2401,3000,580,699.8
700,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,2701,3300,640,759.8
701,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,3001,3600,700,819.8
702,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,3301,3900,760,879.8
703,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,3601,4200,820,939.8
704,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,3901,4500,880,999.8
705,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,4201,4800,940,1059.8
706,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,4501,5100,1000,1119.8
707,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,4801,5400,1060,1179.8
708,24,run00024_seed005_sev040_Hs110_Tp850_5hz.csv,train,5,1.1,8.5,pto_damping_loss,0.4,5101,5700,1120,1239.8
