windowID,sourceRunID,processedFile,split,phaseSeed,Hs,Tp,faultName,severity,startRow,endRow,startTime_s,endTime_s
12660,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,2551,2700,610,639.8
12661,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,2626,2775,625,654.8
12662,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,2701,2850,640,669.8
12663,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,2776,2925,655,684.8
12664,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,2851,3000,670,699.8
12665,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,2926,3075,685,714.8
12666,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3001,3150,700,729.8
12667,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3076,3225,715,744.8
12668,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3151,3300,730,759.8
12669,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3226,3375,745,774.8
12670,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3301,3450,760,789.8
12671,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3376,3525,775,804.8
12672,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3451,3600,790,819.8
12673,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3526,3675,805,834.8
12674,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3601,3750,820,849.8
12675,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3676,3825,835,864.8
12676,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3751,3900,850,879.8
12677,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3826,3975,865,894.8
12678,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3901,4050,880,909.8
12679,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,3976,4125,895,924.8
12680,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4051,4200,910,939.8
12681,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4126,4275,925,954.8
12682,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4201,4350,940,969.8
12683,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4276,4425,955,984.8
12684,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4351,4500,970,999.8
12685,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4426,4575,985,1014.8
12686,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4501,4650,1000,1029.8
12687,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4576,4725,1015,1044.8
12688,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4651,4800,1030,1059.8
12689,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4726,4875,1045,1074.8
12690,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4801,4950,1060,1089.8
12691,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4876,5025,1075,1104.8
12692,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,4951,5100,1090,1119.8
12693,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5026,5175,1105,1134.8
12694,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5101,5250,1120,1149.8
12695,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5176,5325,1135,1164.8
12696,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5251,5400,1150,1179.8
12697,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5326,5475,1165,1194.8
12698,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5401,5550,1180,1209.8
12699,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5476,5625,1195,1224.8
12700,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5551,5700,1210,1239.8
12701,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5626,5775,1225,1254.8
12702,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5701,5850,1240,1269.8
12703,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5776,5925,1255,1284.8
12704,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5851,6000,1270,1299.8
12705,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,5926,6075,1285,1314.8
12706,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6001,6150,1300,1329.8
12707,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6076,6225,1315,1344.8
12708,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6151,6300,1330,1359.8
12709,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6226,6375,1345,1374.8
12710,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6301,6450,1360,1389.8
12711,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6376,6525,1375,1404.8
12712,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6451,6600,1390,1419.8
12713,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6526,6675,1405,1434.8
12714,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6601,6750,1420,1449.8
12715,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6676,6825,1435,1464.8
12716,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6751,6900,1450,1479.8
12717,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6826,6975,1465,1494.8
12718,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6901,7050,1480,1509.8
12719,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,6976,7125,1495,1524.8
12720,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7051,7200,1510,1539.8
12721,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7126,7275,1525,1554.8
12722,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7201,7350,1540,1569.8
12723,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7276,7425,1555,1584.8
12724,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7351,7500,1570,1599.8
12725,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7426,7575,1585,1614.8
12726,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7501,7650,1600,1629.8
12727,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7576,7725,1615,1644.8
12728,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7651,7800,1630,1659.8
12729,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7726,7875,1645,1674.8
12730,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7801,7950,1660,1689.8
12731,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7876,8025,1675,1704.8
12732,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,7951,8100,1690,1719.8
12733,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8026,8175,1705,1734.8
12734,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8101,8250,1720,1749.8
12735,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8176,8325,1735,1764.8
12736,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8251,8400,1750,1779.8
12737,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8326,8475,1765,1794.8
12738,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8401,8550,1780,1809.8
12739,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8476,8625,1795,1824.8
12740,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8551,8700,1810,1839.8
12741,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8626,8775,1825,1854.8
12742,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8701,8850,1840,1869.8
12743,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8776,8925,1855,1884.8
12744,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8851,9000,1870,1899.8
12745,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,8926,9075,1885,1914.8
12746,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,9001,9150,1900,1929.8
12747,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,9076,9225,1915,1944.8
12748,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,9151,9300,1930,1959.8
12749,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,9226,9375,1945,1974.8
12750,102,run00102_seed001_sev080_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.8,9301,9450,1960,1989.8
12751,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1,150,100,129.8
12752,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,76,225,115,144.8
12753,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,151,300,130,159.8
12754,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,226,375,145,174.8
12755,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,301,450,160,189.8
12756,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,376,525,175,204.8
12757,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,451,600,190,219.8
12758,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,526,675,205,234.8
12759,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,601,750,220,249.8
12760,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,676,825,235,264.8
12761,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,751,900,250,279.8
12762,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,826,975,265,294.8
12763,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,901,1050,280,309.8
12764,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,976,1125,295,324.8
12765,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1051,1200,310,339.8
12766,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1126,1275,325,354.8
12767,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1201,1350,340,369.8
12768,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1276,1425,355,384.8
12769,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1351,1500,370,399.8
12770,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1426,1575,385,414.8
12771,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1501,1650,400,429.8
12772,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1576,1725,415,444.8
12773,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1651,1800,430,459.8
12774,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1726,1875,445,474.8
12775,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1801,1950,460,489.8
12776,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1876,2025,475,504.8
12777,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,1951,2100,490,519.8
12778,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2026,2175,505,534.8
12779,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2101,2250,520,549.8
12780,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2176,2325,535,564.8
12781,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2251,2400,550,579.8
12782,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2326,2475,565,594.8
12783,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2401,2550,580,609.8
12784,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2476,2625,595,624.8
12785,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2551,2700,610,639.8
12786,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2626,2775,625,654.8
12787,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2701,2850,640,669.8
12788,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2776,2925,655,684.8
12789,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2851,3000,670,699.8
12790,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,2926,3075,685,714.8
12791,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3001,3150,700,729.8
12792,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3076,3225,715,744.8
12793,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3151,3300,730,759.8
12794,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3226,3375,745,774.8
12795,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3301,3450,760,789.8
12796,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3376,3525,775,804.8
12797,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3451,3600,790,819.8
12798,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3526,3675,805,834.8
12799,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3601,3750,820,849.8
12800,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3676,3825,835,864.8
12801,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3751,3900,850,879.8
12802,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3826,3975,865,894.8
12803,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3901,4050,880,909.8
12804,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,3976,4125,895,924.8
12805,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4051,4200,910,939.8
12806,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4126,4275,925,954.8
12807,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4201,4350,940,969.8
12808,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4276,4425,955,984.8
12809,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4351,4500,970,999.8
12810,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4426,4575,985,1014.8
12811,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4501,4650,1000,1029.8
12812,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4576,4725,1015,1044.8
12813,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4651,4800,1030,1059.8
12814,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4726,4875,1045,1074.8
12815,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4801,4950,1060,1089.8
12816,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4876,5025,1075,1104.8
12817,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,4951,5100,1090,1119.8
12818,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5026,5175,1105,1134.8
12819,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5101,5250,1120,1149.8
12820,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5176,5325,1135,1164.8
12821,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5251,5400,1150,1179.8
12822,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5326,5475,1165,1194.8
12823,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5401,5550,1180,1209.8
12824,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5476,5625,1195,1224.8
12825,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5551,5700,1210,1239.8
12826,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5626,5775,1225,1254.8
12827,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5701,5850,1240,1269.8
12828,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5776,5925,1255,1284.8
12829,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5851,6000,1270,1299.8
12830,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,5926,6075,1285,1314.8
12831,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6001,6150,1300,1329.8
12832,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6076,6225,1315,1344.8
12833,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6151,6300,1330,1359.8
12834,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6226,6375,1345,1374.8
12835,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6301,6450,1360,1389.8
12836,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6376,6525,1375,1404.8
12837,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6451,6600,1390,1419.8
12838,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6526,6675,1405,1434.8
12839,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6601,6750,1420,1449.8
12840,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6676,6825,1435,1464.8
12841,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6751,6900,1450,1479.8
12842,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6826,6975,1465,1494.8
12843,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6901,7050,1480,1509.8
12844,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,6976,7125,1495,1524.8
12845,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7051,7200,1510,1539.8
12846,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7126,7275,1525,1554.8
12847,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7201,7350,1540,1569.8
12848,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7276,7425,1555,1584.8
12849,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7351,7500,1570,1599.8
12850,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7426,7575,1585,1614.8
12851,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7501,7650,1600,1629.8
12852,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7576,7725,1615,1644.8
12853,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7651,7800,1630,1659.8
12854,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7726,7875,1645,1674.8
12855,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7801,7950,1660,1689.8
12856,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7876,8025,1675,1704.8
12857,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,7951,8100,1690,1719.8
12858,103,run00103_seed001_sev060_Hs150_Tp600_5hz.csv,train,1,1.5,6,pto_damping_loss,0.6,8026,8175,1705,1734.8
